target_week,fixture_id,event_id,kickoff_utc,kickoff_day_utc,kickoff_hour_utc,hour_bucket_utc,iso_week_fixture,league_id,league_name,league_tier,league_country,n_lines_before_filter,n_lines_t60,n_lines_lbu_null,value_pool,data_completeness_score,ft1x2_home_consensus,ft1x2_draw,ft1x2_away,market_coverage_keys,observable_reason
2025-W20,19352845,40211,2025-05-14T21:30:00-05:00,2025-05-15,2,00-05,2025-W20,61753,Major League Soccer,A,,83,54,0,True,12,1.52,4.4,5.390000000000001,FT_1X2,value_pool_true
2025-W20,19352844,40210,2025-05-14T21:30:00-05:00,2025-05-15,2,00-05,2025-W20,61753,Major League Soccer,A,,85,56,0,True,12,1.755,3.6,4.65,FT_1X2,value_pool_true
2025-W20,19420823,43436,2025-05-14T22:00:00-05:00,2025-05-15,3,00-05,2025-W20,45187,Liga MX,A,,80,51,0,True,12,2.0,3.11,3.8,FT_1X2,value_pool_true
2025-W20,19416724,43308,2025-05-15T07:15:00-05:00,2025-05-15,12,12-17,2025-W20,45514,First League,unknown,,76,47,0,True,12,3.03,2.9,2.4,FT_1X2,value_pool_true
2025-W20,19420674,43434,2025-05-15T08:00:00-05:00,2025-05-15,13,12-17,2025-W20,57180,1. Lig,unknown,,73,44,0,True,12,2.32,2.95,3.0,FT_1X2,value_pool_true
2025-W20,19415464,43188,2025-05-15T09:30:00-05:00,2025-05-15,14,12-17,2025-W20,58625,Persian Gulf Pro League,unknown,,62,39,0,True,12,2.0,3.0,3.5,FT_1X2,value_pool_true
2025-W20,19415466,43190,2025-05-15T09:30:00-05:00,2025-05-15,14,12-17,2025-W20,58625,Persian Gulf Pro League,unknown,,62,36,0,True,12,1.495,3.52,6.5,FT_1X2,value_pool_true
2025-W20,19415467,43191,2025-05-15T09:30:00-05:00,2025-05-15,14,12-17,2025-W20,58625,Persian Gulf Pro League,unknown,,62,36,0,True,12,4.765,3.21,1.705,FT_1X2,value_pool_true
2025-W20,19415460,43184,2025-05-15T09:30:00-05:00,2025-05-15,14,12-17,2025-W20,58625,Persian Gulf Pro League,unknown,,62,36,0,False,0,,6.960000000000001,15.0,,vp_false_dcs0_agregado_sin_consenso_util
2025-W20,19415461,43185,2025-05-15T09:30:00-05:00,2025-05-15,14,12-17,2025-W20,58625,Persian Gulf Pro League,unknown,,46,25,0,True,12,2.81,2.8,2.59,FT_1X2,value_pool_true
2025-W20,19416725,43309,2025-05-15T09:45:00-05:00,2025-05-15,14,12-17,2025-W20,45514,First League,unknown,,80,51,0,True,12,1.67,3.45,4.75,FT_1X2,value_pool_true
2025-W20,19415462,43186,2025-05-15T10:30:00-05:00,2025-05-15,15,12-17,2025-W20,58625,Persian Gulf Pro League,unknown,,30,0,0,False,0,,,,,lineas_canonicas_filtradas_t60_cero_restantes
2025-W20,19415463,43187,2025-05-15T10:30:00-05:00,2025-05-15,15,12-17,2025-W20,58625,Persian Gulf Pro League,unknown,,49,25,0,True,12,2.24,2.88,3.27,FT_1X2,value_pool_true
2025-W20,19192044,36073,2025-05-15T10:55:00-05:00,2025-05-15,15,12-17,2025-W20,56312,Pro League,unknown,,76,47,0,True,12,1.3,5.25,9.0,FT_1X2,value_pool_true
2025-W20,19192043,36072,2025-05-15T11:05:00-05:00,2025-05-15,16,12-17,2025-W20,56312,Pro League,unknown,,76,47,0,True,12,4.1,4.1,1.67,FT_1X2,value_pool_true
2025-W20,19415465,43189,2025-05-15T11:30:00-05:00,2025-05-15,16,12-17,2025-W20,58625,Persian Gulf Pro League,unknown,,62,36,0,True,12,4.6,3.45,1.7,FT_1X2,value_pool_true
2025-W20,19347754,39772,2025-05-15T12:00:00-05:00,2025-05-15,17,12-17,2025-W20,61244,Allsvenskan,A,,80,51,0,True,12,1.44,4.4,6.5,FT_1X2,value_pool_true
2025-W20,19135646,25215,2025-05-15T12:00:00-05:00,2025-05-15,17,12-17,2025-W20,48313,La Liga,S,,85,56,0,True,12,3.59,3.3,2.1,FT_1X2,value_pool_true
2025-W20,19135647,25216,2025-05-15T12:00:00-05:00,2025-05-15,17,12-17,2025-W20,48313,La Liga,S,,85,56,0,True,12,3.175,3.2,2.315,FT_1X2,value_pool_true
2025-W20,19173398,35359,2025-05-15T12:00:00-05:00,2025-05-15,17,12-17,2025-W20,59387,Ligue 1,unknown,,68,39,0,True,12,1.83,2.96,4.45,FT_1X2,value_pool_true
2025-W20,19347751,39769,2025-05-15T12:00:00-05:00,2025-05-15,17,12-17,2025-W20,61244,Allsvenskan,A,,80,51,0,True,12,2.38,3.4,2.89,FT_1X2,value_pool_true
2025-W20,19347753,39771,2025-05-15T12:00:00-05:00,2025-05-15,17,12-17,2025-W20,61244,Allsvenskan,A,,80,51,0,True,12,1.91,3.8,3.6,FT_1X2,value_pool_true
2025-W20,19347756,39774,2025-05-15T12:00:00-05:00,2025-05-15,17,12-17,2025-W20,61244,Allsvenskan,A,,80,51,0,True,12,2.04,3.55,3.4,FT_1X2,value_pool_true
2025-W20,19347758,39776,2025-05-15T12:00:00-05:00,2025-05-15,17,12-17,2025-W20,61244,Allsvenskan,A,,80,51,0,True,12,4.5,3.8,1.73,FT_1X2,value_pool_true
2025-W20,19406276,42963,2025-05-15T12:00:00-05:00,2025-05-15,17,12-17,2025-W20,46635,First Division,unknown,,76,47,0,True,12,2.41,3.62,2.54,FT_1X2,value_pool_true
2025-W20,19417873,43363,2025-05-15T12:00:00-05:00,2025-05-15,17,12-17,2025-W20,55548,Russian Cup,unknown,,37,28,0,True,12,1.585,4.01,5.505,FT_1X2,value_pool_true
2025-W20,19420675,43435,2025-05-15T12:00:00-05:00,2025-05-15,17,12-17,2025-W20,57180,1. Lig,unknown,,77,51,0,True,12,1.9,3.4,3.65,FT_1X2,value_pool_true
2025-W20,19416722,43306,2025-05-15T12:15:00-05:00,2025-05-15,17,12-17,2025-W20,45514,First League,unknown,,73,44,0,True,12,1.39,4.6,6.5,FT_1X2,value_pool_true
2025-W20,19160499,32821,2025-05-15T12:45:00-05:00,2025-05-15,17,12-17,2025-W20,54223,Liga Portugal 2,unknown,,80,51,0,True,12,3.1,3.35,2.15,FT_1X2,value_pool_true
2025-W20,19192038,36067,2025-05-15T13:00:00-05:00,2025-05-15,18,18-23,2025-W20,56312,Pro League,unknown,,76,47,0,True,12,7.6,5.05,1.33,FT_1X2,value_pool_true
2025-W20,19416776,43326,2025-05-15T13:30:00-05:00,2025-05-15,18,18-23,2025-W20,46768,Super League,unknown,,76,47,0,True,12,1.6,4.4,4.5,FT_1X2,value_pool_true
2025-W20,19416775,43325,2025-05-15T13:30:00-05:00,2025-05-15,18,18-23,2025-W20,46768,Super League,unknown,,78,49,0,True,12,1.99,3.66,3.35,FT_1X2,value_pool_true
2025-W20,19129759,22946,2025-05-15T13:30:00-05:00,2025-05-15,18,18-23,2025-W20,45841,Ekstraklasa,A,,80,51,0,True,12,3.65,3.5,1.95,FT_1X2,value_pool_true
2025-W20,19419608,43408,2025-05-15T13:45:00-05:00,2025-05-15,18,18-23,2025-W20,53671,Enterprise National League,unknown,,83,51,0,True,12,2.3,3.18,2.85,FT_1X2,value_pool_true
2025-W20,19419263,43375,2025-05-15T14:00:00-05:00,2025-05-15,19,18-23,2025-W20,47629,League One,unknown,,78,49,0,True,12,2.28,3.05,3.34,FT_1X2,value_pool_true
2025-W20,19135645,25214,2025-05-15T14:30:00-05:00,2025-05-15,19,18-23,2025-W20,48313,La Liga,S,,81,52,0,True,12,3.21,2.535,2.85,FT_1X2,value_pool_true
2025-W20,19135644,25213,2025-05-15T14:30:00-05:00,2025-05-15,19,18-23,2025-W20,48313,La Liga,S,,81,52,0,True,12,7.45,5.7,1.35,FT_1X2,value_pool_true
2025-W20,19160493,32815,2025-05-15T14:45:00-05:00,2025-05-15,19,18-23,2025-W20,54223,Liga Portugal 2,unknown,,80,51,0,True,12,5.0,4.1,1.55,FT_1X2,value_pool_true
2025-W20,19402150,42648,2025-05-15T17:00:00-05:00,2025-05-15,22,18-23,2025-W20,61637,Copa Libertadores,A,,78,49,0,False,0,,6.4,12.0,,vp_false_dcs0_agregado_sin_consenso_util
2025-W20,19402311,42691,2025-05-15T17:00:00-05:00,2025-05-15,22,18-23,2025-W20,61667,Copa Sudamericana,B,,78,49,0,True,12,4.65,3.35,1.81,FT_1X2,value_pool_true
2025-W20,19402290,42670,2025-05-15T17:00:00-05:00,2025-05-15,22,18-23,2025-W20,61667,Copa Sudamericana,B,,80,51,0,True,12,1.3,5.8,12.8,FT_1X2,value_pool_true
2025-W20,19402138,42636,2025-05-15T17:00:00-05:00,2025-05-15,22,18-23,2025-W20,61637,Copa Libertadores,A,,80,51,0,True,12,2.71,3.05,2.67,FT_1X2,value_pool_true
2025-W20,19402115,42613,2025-05-15T17:00:00-05:00,2025-05-15,22,18-23,2025-W20,61637,Copa Libertadores,A,,80,51,0,True,12,1.52,3.9,6.0,FT_1X2,value_pool_true
2025-W20,19402102,42600,2025-05-15T19:30:00-05:00,2025-05-16,0,00-05,2025-W20,61637,Copa Libertadores,A,,78,49,0,False,0,,7.8,15.0,,vp_false_dcs0_agregado_sin_consenso_util
2025-W20,19402090,42588,2025-05-15T19:30:00-05:00,2025-05-16,0,00-05,2025-W20,61637,Copa Libertadores,A,,80,51,0,True,12,1.32,5.3,12.25,FT_1X2,value_pool_true
2025-W20,19373979,41146,2025-05-15T19:30:00-05:00,2025-05-16,0,00-05,2025-W20,62494,Liga BetPlay,A,,76,47,0,True,12,2.08,2.95,3.96,FT_1X2,value_pool_true
2025-W20,19402360,42740,2025-05-15T19:30:00-05:00,2025-05-16,0,00-05,2025-W20,61667,Copa Sudamericana,B,,76,47,0,False,0,,9.25,23.0,,vp_false_dcs0_agregado_sin_consenso_util
2025-W20,19390941,42030,2025-05-15T19:35:00-05:00,2025-05-16,0,00-05,2025-W20,65838,Serie B,unknown,,78,49,0,True,12,2.4,2.88,3.22,FT_1X2,value_pool_true
2025-W20,19402361,42741,2025-05-15T21:00:00-05:00,2025-05-16,2,00-05,2025-W20,61667,Copa Sudamericana,B,,80,51,0,True,12,1.49,4.22,6.0,FT_1X2,value_pool_true
2025-W20,19402339,42719,2025-05-15T21:00:00-05:00,2025-05-16,2,00-05,2025-W20,61667,Copa Sudamericana,B,,73,47,0,False,0,,7.2,15.0,,vp_false_dcs0_agregado_sin_consenso_util
2025-W20,19420825,43438,2025-05-15T21:00:00-05:00,2025-05-16,2,00-05,2025-W20,45187,Liga MX,A,,80,51,0,True,12,2.5,3.0,2.9,FT_1X2,value_pool_true
2025-W20,19292224,37641,2025-05-16T04:35:00-05:00,2025-05-16,9,06-11,2025-W20,59003,A-League Men,unknown,,77,51,0,True,12,3.1,3.5,2.15,FT_1X2,value_pool_true
2025-W20,19377587,41536,2025-05-16T06:35:00-05:00,2025-05-16,11,06-11,2025-W20,64731,Super League,unknown,,80,51,0,True,12,2.5,3.5,2.55,FT_1X2,value_pool_true
2025-W20,19377588,41537,2025-05-16T07:00:00-05:00,2025-05-16,12,12-17,2025-W20,64731,Super League,unknown,,78,49,0,True,12,1.34,5.26,7.0,FT_1X2,value_pool_true
2025-W20,19393171,42126,2025-05-16T07:15:00-05:00,2025-05-16,12,12-17,2025-W20,59906,V-League,unknown,,80,51,0,True,12,1.77,3.34,4.0,FT_1X2,value_pool_true
2025-W20,19370401,40994,2025-05-16T10:00:00-05:00,2025-05-16,15,12-17,2025-W20,63710,Veikkausliiga,unknown,,80,51,0,True,12,2.32,3.6,2.75,FT_1X2,value_pool_true
2025-W20,19399249,42390,2025-05-16T10:00:00-05:00,2025-05-16,15,12-17,2025-W20,51572,Superliga,unknown,,80,51,0,True,12,2.09,3.35,3.24,FT_1X2,value_pool_true
2025-W20,19173441,35401,2025-05-16T10:30:00-05:00,2025-05-16,15,12-17,2025-W20,59387,Ligue 1,unknown,,76,47,0,True,12,1.67,3.22,5.45,FT_1X2,value_pool_true
2025-W20,19173439,35399,2025-05-16T10:30:00-05:00,2025-05-16,15,12-17,2025-W20,59387,Ligue 1,unknown,,76,47,0,True,12,1.42,3.6,9.0,FT_1X2,value_pool_true
2025-W20,19192040,36069,2025-05-16T10:55:00-05:00,2025-05-16,15,12-17,2025-W20,56312,Pro League,unknown,,76,47,0,True,12,5.5,5.0,1.4,FT_1X2,value_pool_true
2025-W20,19354601,40696,2025-05-16T11:00:00-05:00,2025-05-16,16,12-17,2025-W20,62246,Eliteserien,unknown,,80,51,0,True,12,1.76,4.0,4.2,FT_1X2,value_pool_true
2025-W20,19129958,23145,2025-05-16T11:00:00-05:00,2025-05-16,16,12-17,2025-W20,45314,1. HNL,unknown,,75,46,0,True,12,1.6549999999999998,3.575,4.875,FT_1X2,value_pool_true
2025-W20,19354603,40698,2025-05-16T11:00:00-05:00,2025-05-16,16,12-17,2025-W20,62246,Eliteserien,unknown,,78,49,0,True,12,1.39,4.9,7.5,FT_1X2,value_pool_true
2025-W20,19354602,40697,2025-05-16T11:00:00-05:00,2025-05-16,16,12-17,2025-W20,62246,Eliteserien,unknown,,78,49,0,True,12,1.95,3.0,4.55,FT_1X2,value_pool_true
2025-W20,19129776,22963,2025-05-16T11:00:00-05:00,2025-05-16,16,12-17,2025-W20,45841,Ekstraklasa,A,,80,51,0,True,12,2.48,3.24,2.8,FT_1X2,value_pool_true
2025-W20,19354607,40702,2025-05-16T11:00:00-05:00,2025-05-16,16,12-17,2025-W20,62246,Eliteserien,unknown,,78,49,0,True,12,1.6,4.35,4.8,FT_1X2,value_pool_true
2025-W20,19354605,40700,2025-05-16T11:00:00-05:00,2025-05-16,16,12-17,2025-W20,62246,Eliteserien,unknown,,80,51,0,True,12,1.67,4.01,4.6,FT_1X2,value_pool_true
2025-W20,19354604,40699,2025-05-16T11:00:00-05:00,2025-05-16,16,12-17,2025-W20,62246,Eliteserien,unknown,,76,47,0,False,0,,8.06,16.0,,vp_false_dcs0_agregado_sin_consenso_util
2025-W20,19354606,40701,2025-05-16T11:00:00-05:00,2025-05-16,16,12-17,2025-W20,62246,Eliteserien,unknown,,80,51,0,True,12,4.7,4.05,1.67,FT_1X2,value_pool_true
2025-W20,19138207,26381,2025-05-16T11:15:00-05:00,2025-05-16,16,12-17,2025-W20,49851,NB I,unknown,,76,47,0,True,12,7.5,5.15,1.32,FT_1X2,value_pool_true
2025-W20,19192039,36068,2025-05-16T11:40:00-05:00,2025-05-16,16,12-17,2025-W20,56312,Pro League,unknown,,80,51,0,True,12,2.18,3.5,3.0,FT_1X2,value_pool_true
2025-W20,19406303,42990,2025-05-16T12:00:00-05:00,2025-05-16,17,12-17,2025-W20,46635,First Division,unknown,,76,47,0,True,12,3.3,3.7,1.95,FT_1X2,value_pool_true
2025-W20,19370402,40995,2025-05-16T12:00:00-05:00,2025-05-16,17,12-17,2025-W20,63710,Veikkausliiga,unknown,,80,51,0,True,12,3.55,3.75,1.91,FT_1X2,value_pool_true
2025-W20,19399927,42454,2025-05-16T12:00:00-05:00,2025-05-16,17,12-17,2025-W20,59634,Premier League,unknown,,74,42,0,True,12,3.495,2.63,2.4050000000000002,FT_1X2,value_pool_true
2025-W20,19399928,42455,2025-05-16T12:00:00-05:00,2025-05-16,17,12-17,2025-W20,59634,Premier League,unknown,,74,42,0,True,12,3.1900000000000004,2.58,2.5,FT_1X2,value_pool_true
2025-W20,19399929,42456,2025-05-16T12:00:00-05:00,2025-05-16,17,12-17,2025-W20,59634,Premier League,unknown,,74,42,0,True,12,2.715,2.31,3.375,FT_1X2,value_pool_true
2025-W20,19399930,42457,2025-05-16T12:00:00-05:00,2025-05-16,17,12-17,2025-W20,59634,Premier League,unknown,,74,42,0,True,12,2.12,2.7,3.95,FT_1X2,value_pool_true
2025-W20,19404965,42907,2025-05-16T12:00:00-05:00,2025-05-16,17,12-17,2025-W20,45484,Superliga,unknown,,80,51,0,True,12,1.89,3.8,3.7,FT_1X2,value_pool_true
2025-W20,19406301,42988,2025-05-16T12:00:00-05:00,2025-05-16,17,12-17,2025-W20,46635,First Division,unknown,,80,51,0,True,12,1.78,3.65,4.0,FT_1X2,value_pool_true
2025-W20,19406302,42989,2025-05-16T12:00:00-05:00,2025-05-16,17,12-17,2025-W20,46635,First Division,unknown,,76,47,0,True,12,2.05,3.7,3.14,FT_1X2,value_pool_true
2025-W20,19399208,42349,2025-05-16T13:00:00-05:00,2025-05-16,18,18-23,2025-W20,51572,Superliga,unknown,,76,47,0,True,12,2.9,3.05,2.42,FT_1X2,value_pool_true
2025-W20,19354608,40703,2025-05-16T13:00:00-05:00,2025-05-16,18,18-23,2025-W20,62246,Eliteserien,unknown,,80,51,0,True,12,1.57,4.2,5.5,FT_1X2,value_pool_true
2025-W20,19192037,36066,2025-05-16T13:00:00-05:00,2025-05-16,18,18-23,2025-W20,56312,Pro League,unknown,,76,47,0,False,0,,6.5,9.48,,vp_false_dcs0_agregado_sin_consenso_util
2025-W20,19160806,33128,2025-05-16T13:00:00-05:00,2025-05-16,18,18-23,2025-W20,54529,Liga Portugal,A,,80,51,0,True,12,2.7,3.3,2.55,FT_1X2,value_pool_true
2025-W20,19160803,33125,2025-05-16T13:00:00-05:00,2025-05-16,18,18-23,2025-W20,54529,Liga Portugal,A,,80,51,0,True,12,1.87,3.5,4.2,FT_1X2,value_pool_true
2025-W20,19129778,22965,2025-05-16T13:30:00-05:00,2025-05-16,18,18-23,2025-W20,45841,Ekstraklasa,A,,76,47,0,True,12,3.9,3.94,1.79,FT_1X2,value_pool_true
2025-W20,19135030,24777,2025-05-16T13:30:00-05:00,2025-05-16,18,18-23,2025-W20,45751,Premier League,S,,76,47,0,True,12,1.32,6.25,9.5,FT_1X2,value_pool_true
2025-W20,19145094,29841,2025-05-16T13:30:00-05:00,2025-05-16,18,18-23,2025-W20,51110,La Liga 2,B,,76,47,0,True,12,1.44,4.75,6.0,FT_1X2,value_pool_true
2025-W20,19138205,26379,2025-05-16T13:30:00-05:00,2025-05-16,18,18-23,2025-W20,49851,NB I,unknown,,80,51,0,True,12,1.89,3.45,3.7,FT_1X2,value_pool_true
2025-W20,19402425,42805,2025-05-16T13:45:00-05:00,2025-05-16,18,18-23,2025-W20,48423,Pro League,A,,76,47,0,True,12,2.55,3.7,2.5,FT_1X2,value_pool_true
2025-W20,19347585,39691,2025-05-16T13:45:00-05:00,2025-05-16,18,18-23,2025-W20,61043,Premier Division,unknown,,80,51,0,True,12,1.38,4.5,8.0,FT_1X2,value_pool_true
2025-W20,19347586,39692,2025-05-16T13:45:00-05:00,2025-05-16,18,18-23,2025-W20,61043,Premier Division,unknown,,80,51,0,True,12,4.9,3.65,1.69,FT_1X2,value_pool_true
2025-W20,19347584,39690,2025-05-16T13:45:00-05:00,2025-05-16,18,18-23,2025-W20,61043,Premier Division,unknown,,80,51,0,True,12,1.62,3.78,5.0,FT_1X2,value_pool_true
2025-W20,19419267,43379,2025-05-16T13:45:00-05:00,2025-05-16,18,18-23,2025-W20,67402,Premiership Play-Offs,unknown,,80,51,0,True,12,1.75,3.55,4.4,FT_1X2,value_pool_true
2025-W20,19347582,39688,2025-05-16T13:45:00-05:00,2025-05-16,18,18-23,2025-W20,61043,Premier Division,unknown,,80,51,0,True,12,2.3,3.06,3.1,FT_1X2,value_pool_true
2025-W20,19347583,39689,2025-05-16T13:45:00-05:00,2025-05-16,18,18-23,2025-W20,61043,Premier Division,unknown,,78,49,0,True,12,3.45,3.0,2.14,FT_1X2,value_pool_true
2025-W20,19419255,43367,2025-05-16T14:00:00-05:00,2025-05-16,19,18-23,2025-W20,47905,League Two,unknown,,80,51,0,True,12,2.46,3.4,2.67,FT_1X2,value_pool_true
2025-W20,19135033,24780,2025-05-16T14:15:00-05:00,2025-05-16,19,18-23,2025-W20,45751,Premier League,S,,80,51,0,True,12,1.54,4.5,5.5,FT_1X2,value_pool_true
2025-W20,19160496,32818,2025-05-16T14:30:00-05:00,2025-05-16,19,18-23,2025-W20,54223,Liga Portugal 2,unknown,,76,47,0,True,12,1.35,5.5,10.0,FT_1X2,value_pool_true
2025-W20,19160495,32817,2025-05-16T14:30:00-05:00,2025-05-16,19,18-23,2025-W20,54223,Liga Portugal 2,unknown,,80,51,0,True,12,4.2,3.7,1.73,FT_1X2,value_pool_true
2025-W20,19160497,32819,2025-05-16T14:30:00-05:00,2025-05-16,19,18-23,2025-W20,54223,Liga Portugal 2,unknown,,80,51,0,True,12,4.33,3.6,1.72,FT_1X2,value_pool_true
2025-W20,19379074,41638,2025-05-16T15:30:00-05:00,2025-05-16,20,18-23,2025-W20,63220,Primera Division,unknown,,73,47,0,True,12,1.75,3.3,4.6,FT_1X2,value_pool_true
2025-W20,19390937,42026,2025-05-16T17:00:00-05:00,2025-05-16,22,18-23,2025-W20,65838,Serie B,unknown,,76,47,0,True,12,2.8,2.85,2.75,FT_1X2,value_pool_true
2025-W20,19374035,41202,2025-05-16T18:10:00-05:00,2025-05-16,23,18-23,2025-W20,62494,Liga BetPlay,A,,80,51,0,True,12,1.46,4.2,6.5,FT_1X2,value_pool_true
2025-W20,19375150,41296,2025-05-16T19:00:00-05:00,2025-05-17,0,00-05,2025-W20,63436,Primera Division,A,,78,49,0,True,12,3.6,2.75,2.2,FT_1X2,value_pool_true
2025-W20,19374033,41200,2025-05-16T20:15:00-05:00,2025-05-17,1,00-05,2025-W20,62494,Liga BetPlay,A,,80,51,0,True,12,1.36,4.5,8.1,FT_1X2,value_pool_true
2025-W20,19158674,32075,2025-05-17T00:00:00-05:00,2025-05-17,5,00-05,2025-W20,57742,FNL,unknown,,33,21,0,True,12,1.97,3.38,3.69,FT_1X2,value_pool_true
2025-W20,19348501,39964,2025-05-17T00:00:00-05:00,2025-05-17,5,00-05,2025-W20,62684,J1 League,A,,78,46,0,True,12,1.8450000000000002,3.22,4.75,FT_1X2,value_pool_true
2025-W20,19348498,39961,2025-05-17T00:00:00-05:00,2025-05-17,5,00-05,2025-W20,62684,J1 League,A,,80,48,0,True,12,1.91,3.41,3.95,FT_1X2,value_pool_true
2025-W20,19348496,39959,2025-05-17T00:00:00-05:00,2025-05-17,5,00-05,2025-W20,62684,J1 League,A,,80,48,0,True,12,2.545,3.355,2.625,FT_1X2,value_pool_true
2025-W20,19348494,39957,2025-05-17T00:00:00-05:00,2025-05-17,5,00-05,2025-W20,62684,J1 League,A,,78,46,0,True,12,2.4,2.97,3.17,FT_1X2,value_pool_true
2025-W20,19348500,39963,2025-05-17T00:30:00-05:00,2025-05-17,5,00-05,2025-W20,62684,J1 League,A,,78,49,0,True,12,2.9,2.82,2.7,FT_1X2,value_pool_true
2025-W20,19348492,39955,2025-05-17T01:00:00-05:00,2025-05-17,6,06-11,2025-W20,62684,J1 League,A,,80,51,0,True,12,2.75,3.23,2.5,FT_1X2,value_pool_true
2025-W20,19348497,39960,2025-05-17T01:00:00-05:00,2025-05-17,6,06-11,2025-W20,62684,J1 League,A,,76,47,0,True,12,2.62,2.9,2.9,FT_1X2,value_pool_true
2025-W20,19348493,39956,2025-05-17T02:00:00-05:00,2025-05-17,7,06-11,2025-W20,62684,J1 League,A,,80,51,0,True,12,2.0,3.3,3.8,FT_1X2,value_pool_true
2025-W20,19367850,40843,2025-05-17T02:30:00-05:00,2025-05-17,7,06-11,2025-W20,63238,K League 1,A,,80,51,0,True,12,1.78,3.5,4.44,FT_1X2,value_pool_true
2025-W20,19292222,37639,2025-05-17T04:35:00-05:00,2025-05-17,9,06-11,2025-W20,59003,A-League Men,unknown,,80,51,0,True,12,2.51,3.3,2.75,FT_1X2,value_pool_true
2025-W20,19149082,30463,2025-05-17T05:00:00-05:00,2025-05-17,10,06-11,2025-W20,54935,Premier League,unknown,,76,47,0,True,12,3.0,2.95,2.39,FT_1X2,value_pool_true
2025-W20,19160501,32823,2025-05-17T05:00:00-05:00,2025-05-17,10,06-11,2025-W20,54223,Liga Portugal 2,unknown,,80,51,0,True,12,2.62,3.35,2.4,FT_1X2,value_pool_true
2025-W20,19149081,30462,2025-05-17T05:00:00-05:00,2025-05-17,10,06-11,2025-W20,54935,Premier League,unknown,,76,47,0,True,12,1.65,3.3,5.41,FT_1X2,value_pool_true
2025-W20,19149076,30457,2025-05-17T05:00:00-05:00,2025-05-17,10,06-11,2025-W20,54935,Premier League,unknown,,73,44,0,True,12,4.335,3.275,1.8050000000000002,FT_1X2,value_pool_true
2025-W20,19377589,41538,2025-05-17T05:00:00-05:00,2025-05-17,10,06-11,2025-W20,64731,Super League,unknown,,80,51,0,True,12,5.5,4.0,1.55,FT_1X2,value_pool_true
2025-W20,19367852,40845,2025-05-17T05:00:00-05:00,2025-05-17,10,06-11,2025-W20,63238,K League 1,A,,80,51,0,True,12,1.57,4.1,5.0,FT_1X2,value_pool_true
2025-W20,19367851,40844,2025-05-17T05:00:00-05:00,2025-05-17,10,06-11,2025-W20,63238,K League 1,A,,80,51,0,True,12,4.5,3.5,1.74,FT_1X2,value_pool_true
2025-W20,19399248,42389,2025-05-17T06:00:00-05:00,2025-05-17,11,06-11,2025-W20,51572,Superliga,unknown,,74,45,0,False,0,,8.0,19.0,,vp_false_dcs0_agregado_sin_consenso_util
2025-W20,19393172,42127,2025-05-17T06:00:00-05:00,2025-05-17,11,06-11,2025-W20,59906,V-League,unknown,,68,39,0,True,12,2.24,2.75,3.38,FT_1X2,value_pool_true
2025-W20,19377591,41539,2025-05-17T06:00:00-05:00,2025-05-17,11,06-11,2025-W20,64731,Super League,unknown,,80,51,0,True,12,3.0,3.55,2.14,FT_1X2,value_pool_true
2025-W20,19138706,26860,2025-05-17T06:00:00-05:00,2025-05-17,11,06-11,2025-W20,50044,Premier League,unknown,,33,24,0,True,12,4.555,4.33,1.625,FT_1X2,value_pool_true
2025-W20,19393173,42128,2025-05-17T06:00:00-05:00,2025-05-17,11,06-11,2025-W20,59906,V-League,unknown,,68,39,0,True,12,2.06,3.2,3.25,FT_1X2,value_pool_true
2025-W20,19168408,34039,2025-05-17T06:30:00-05:00,2025-05-17,11,06-11,2025-W20,55168,3. Liga,unknown,,76,47,0,True,12,1.46,4.75,5.25,FT_1X2,value_pool_true
2025-W20,19168409,34040,2025-05-17T06:30:00-05:00,2025-05-17,11,06-11,2025-W20,55168,3. Liga,unknown,,76,47,0,True,12,2.15,3.48,2.96,FT_1X2,value_pool_true
2025-W20,19168410,34041,2025-05-17T06:30:00-05:00,2025-05-17,11,06-11,2025-W20,55168,3. Liga,unknown,,76,47,0,True,12,4.02,3.95,1.71,FT_1X2,value_pool_true
2025-W20,19168411,34042,2025-05-17T06:30:00-05:00,2025-05-17,11,06-11,2025-W20,55168,3. Liga,unknown,,76,47,0,True,12,2.3,3.55,2.68,FT_1X2,value_pool_true
2025-W20,19168412,34043,2025-05-17T06:30:00-05:00,2025-05-17,11,06-11,2025-W20,55168,3. Liga,unknown,,76,47,0,True,12,1.49,4.72,4.9,FT_1X2,value_pool_true
2025-W20,19168413,34044,2025-05-17T06:30:00-05:00,2025-05-17,11,06-11,2025-W20,55168,3. Liga,unknown,,80,51,0,True,12,2.27,3.5,2.75,FT_1X2,value_pool_true
2025-W20,19168414,34045,2025-05-17T06:30:00-05:00,2025-05-17,11,06-11,2025-W20,55168,3. Liga,unknown,,76,47,0,False,0,,6.0,10.0,,vp_false_dcs0_agregado_sin_consenso_util
2025-W20,19168415,34046,2025-05-17T06:30:00-05:00,2025-05-17,11,06-11,2025-W20,55168,3. Liga,unknown,,76,47,0,True,12,1.55,4.14,4.97,FT_1X2,value_pool_true
2025-W20,19168416,34047,2025-05-17T06:30:00-05:00,2025-05-17,11,06-11,2025-W20,55168,3. Liga,unknown,,80,51,0,True,12,1.44,4.33,6.0,FT_1X2,value_pool_true
